Trajectory_ID,Latitude,Longitude,Order,Type
814,35.266556,-59.438084,35,Cargo
1097,35.262604,-59.454975,0,Cargo
1308,35.263805,-59.4558,45,Tanker
890,35.26311,-59.45463,32,Cargo
157,35.26266,-59.45523,4,Tanker
1458,35.2637,-59.42918,84,Container
1134,35.263287,-59.451794,13,Cargo
151,35.263416,-59.450176,17,Tanker
1465,35.262733,-59.455334,5,Tanker
958,35.262672,-59.455288,1,Cargo
1572,35.266987,-59.440998,55,Cargo
1156,35.268185,-59.456127,98,Cargo
214,35.263004,-59.454113,23,Tanker
616,35.26296,-59.453236,7,Cargo
67,35.26292,-59.455185,3,Cargo
1459,35.26769,-59.445724,29,Cargo
573,35.26395,-59.450176,23,Container
1288,35.262634,-59.45605,2,Cargo
407,35.262897,-59.45541,24,Cargo
1361,35.264038,-59.44411,27,Cargo
1579,35.263233,-59.450733,15,Cargo
197,35.263546,-59.431915,74,Cargo
1219,35.2626,-59.455276,0,Cargo
1505,35.26548,-59.45094,14,Cargo
1571,35.263004,-59.44586,42,Cargo
352,35.262913,-59.45373,8,Cargo
273,35.262726,-59.455578,9,Cargo
1178,35.263195,-59.45099,23,Container
776,35.267216,-59.456024,46,Cargo
768,35.262737,-59.4557,5,Cargo
606,35.262863,-59.44905,13,Cargo
1230,35.26364,-59.45521,16,Cargo
1309,35.265278,-59.45407,40,Cargo
1512,35.264362,-59.44253,70,Tanker
101,35.262634,-59.454346,19,Tanker
932,35.263462,-59.432194,40,Cargo
1132,35.2633,-59.43279,51,Cargo
1302,35.264008,-59.452282,12,Cargo
1499,35.26271,-59.452255,12,Cargo
1569,35.2632,-59.456512,15,Cargo
1070,35.262676,-59.45309,37,Tanker
196,35.26364,-59.452896,7,Cargo
1586,35.26392,-59.42177,76,Cargo
596,35.267063,-59.453583,43,Cargo
216,35.265163,-59.45045,90,Tanker
972,35.26279,-59.45528,0,Cargo
414,35.26625,-59.44002,55,Cargo
293,35.267178,-59.423412,85,Cargo
246,35.262676,-59.4528,10,Container
1549,35.279682,-59.428604,78,Cargo
1572,35.267624,-59.438465,64,Cargo
49,35.265877,-59.452984,79,Tanker
868,35.26264,-59.45551,14,Tanker
1169,35.267315,-59.44614,50,Cargo
1329,35.262722,-59.454502,16,Tanker
938,35.265606,-59.45473,20,Cargo
1069,35.26309,-59.453716,27,Tanker
1413,35.266388,-59.455227,57,Cargo
1045,35.26283,-59.44937,13,Cargo
1234,35.263783,-59.4475,39,Container
1222,35.262787,-59.450287,13,Cargo
1332,35.271214,-59.440754,70,Cargo
596,35.267925,-59.452374,55,Cargo
225,35.266537,-59.44792,44,Cargo
62,35.262974,-59.454876,5,Cargo
1054,35.279175,-59.424458,84,Cargo
819,35.264683,-59.44826,36,Container
1438,35.262615,-59.455414,0,Container
1144,35.26506,-59.448376,15,Cargo
1503,35.26656,-59.44754,27,Cargo
206,35.26405,-59.447144,40,Container
701,35.263256,-59.437088,61,Cargo
717,35.26294,-59.455433,15,Tanker
1069,35.263462,-59.4519,56,Tanker
1230,35.263153,-59.45496,2,Cargo
428,35.269955,-59.429585,74,Cargo
708,35.264317,-59.452473,57,Tanker
1102,35.26283,-59.454395,4,Container
246,35.26279,-59.449463,22,Container
1372,35.263454,-59.450123,24,Container
1100,35.26611,-59.430065,56,Cargo
675,35.262753,-59.45084,23,Cargo
243,35.263176,-59.4396,73,Cargo
1127,35.26311,-59.453964,7,Cargo
957,35.265915,-59.43219,44,Cargo
187,35.26261,-59.45554,1,Tanker
320,35.262695,-59.452663,10,Cargo
186,35.264465,-59.44185,56,Cargo
782,35.263073,-59.453854,26,Tanker
93,35.266857,-59.43933,80,Cargo
844,35.264286,-59.450306,26,Cargo
1371,35.266388,-59.457294,51,Cargo
1483,35.26273,-59.450237,23,Cargo
433,35.264267,-59.453815,21,Cargo
607,35.2626,-59.455433,2,Tanker
501,35.263042,-59.45377,27,Tanker
70,35.26853,-59.444855,62,Cargo
1587,35.263546,-59.452267,51,Tanker
1500,35.267643,-59.43688,86,Tanker
1111,35.268356,-59.445415,32,Cargo
1059,35.26595,-59.45407,38,Cargo
697,35.262817,-59.455017,1,Cargo
1120,35.262676,-59.45378,5,Cargo
1171,35.264355,-59.456173,8,Cargo
1289,35.26575,-59.433147,78,Cargo
306,35.262615,-59.455013,9,Tanker
1510,35.26433,-59.446926,22,Cargo
914,35.27054,-59.443268,56,Cargo
1367,35.26301,-59.45465,37,Tanker
332,35.262753,-59.455227,7,Tanker
1567,35.26263,-59.455475,0,Container
1535,35.26708,-59.43991,71,Container
972,35.265182,-59.447815,19,Cargo
1361,35.26533,-59.435,50,Cargo
324,35.264496,-59.444202,42,Cargo
1574,35.263397,-59.448853,33,Cargo
477,35.26582,-59.445545,22,Cargo
1411,35.262783,-59.450207,79,Tanker
343,35.270218,-59.456448,71,Cargo
1121,35.262836,-59.453953,22,Tanker
657,35.269093,-59.44437,60,Cargo
1233,35.26309,-59.444042,20,Cargo
1426,35.263046,-59.452972,6,Container
348,35.263134,-59.45463,18,Tanker
897,35.26298,-59.446934,15,Cargo
209,35.263504,-59.455616,27,Tanker
221,35.26288,-59.453663,28,Tanker
1261,35.262833,-59.453236,10,Cargo
79,35.26781,-59.44254,42,Cargo
601,35.26333,-59.449627,24,Cargo
825,35.262867,-59.455505,9,Tanker
82,35.26278,-59.45052,73,Tanker
297,35.263752,-59.450336,26,Cargo
1484,35.26858,-59.437145,92,Cargo
682,35.263634,-59.44705,23,Container
108,35.262653,-59.454224,20,Tanker
1015,35.266308,-59.447285,21,Cargo
1104,35.263073,-59.45169,15,Cargo
501,35.26283,-59.454647,13,Tanker
43,35.264797,-59.440304,39,Cargo
699,35.264587,-59.449234,21,Cargo
1494,35.265858,-59.456028,44,Cargo
232,35.268024,-59.445004,37,Cargo
1404,35.262375,-59.455334,0,Cargo
926,35.263493,-59.43173,80,Cargo
1389,35.263836,-59.455883,75,Tanker
1113,35.263233,-59.43659,42,Container
215,35.262825,-59.454906,1,Cargo
1401,35.26477,-59.455883,26,Cargo
483,35.26344,-59.43387,92,Cargo
347,35.262554,-59.455585,2,Tanker
90,35.26376,-59.44755,21,Tanker
1371,35.2682,-59.453777,90,Cargo
748,35.264084,-59.45229,18,Cargo
1132,35.26274,-59.44978,11,Cargo
796,35.265198,-59.455807,30,Cargo
702,35.26792,-59.43781,38,Cargo
1077,35.269825,-59.44135,41,Cargo
1156,35.266697,-59.45575,86,Cargo
430,35.263313,-59.43864,33,Cargo
546,35.263287,-59.456036,20,Cargo
1289,35.263947,-59.44605,31,Cargo
952,35.265545,-59.444992,35,Cargo
1455,35.27072,-59.443066,52,Cargo
1132,35.263714,-59.422062,75,Cargo
1380,35.26328,-59.43474,55,Cargo
1222,35.262703,-59.452496,7,Cargo
271,35.26298,-59.45293,42,Tanker
764,35.263905,-59.453526,14,Cargo
341,35.26277,-59.450108,23,Container
484,35.262863,-59.45476,1,Cargo
935,35.26388,-59.456333,24,Cargo
416,35.266697,-59.430378,71,Cargo
46,35.263203,-59.45294,10,Cargo
1302,35.264137,-59.451946,13,Cargo
8,35.262825,-59.44992,9,Cargo
341,35.262814,-59.44808,34,Container
517,35.269833,-59.439026,79,Container
1209,35.26605,-59.452957,33,Cargo
1197,35.269424,-59.44035,63,Cargo
1122,35.2642,-59.456787,17,Cargo
1299,35.26265,-59.45424,2,Cargo
252,35.263214,-59.450985,69,Tanker
320,35.263176,-59.44118,64,Cargo
1069,35.263554,-59.451458,62,Tanker
688,35.2635,-59.453796,32,Tanker
1492,35.263485,-59.452423,10,Cargo
1476,35.26802,-59.447247,22,Cargo
320,35.263203,-59.44055,67,Cargo
978,35.262802,-59.449764,14,Cargo
524,35.26331,-59.45284,39,Tanker
1073,35.26469,-59.448624,19,Cargo
1114,35.267124,-59.446426,21,Cargo
1224,35.26689,-59.42638,70,Cargo
497,35.264675,-59.447956,21,Cargo
428,35.26706,-59.439632,44,Cargo
19,35.264637,-59.456165,43,Cargo
379,35.263477,-59.45047,18,Container
1177,35.264072,-59.450603,14,Cargo
361,35.262646,-59.45547,3,Tanker
741,35.264675,-59.455536,30,Cargo
1520,35.262928,-59.4558,20,Tanker
690,35.26263,-59.45546,2,Tanker
177,35.262634,-59.45392,3,Cargo
1357,35.26324,-59.437252,81,Cargo
795,35.263035,-59.44357,51,Container
535,35.265408,-59.451443,56,Tanker
677,35.263355,-59.452686,41,Tanker
335,35.26644,-59.44875,36,Cargo
1460,35.26298,-59.45257,5,Cargo
762,35.271698,-59.437256,72,Cargo
1560,35.264233,-59.455353,13,Cargo
751,35.262753,-59.4499,9,Cargo
781,35.26697,-59.424694,67,Cargo
1367,35.26294,-59.454784,34,Tanker
452,35.26464,-59.442688,35,Cargo
488,35.269047,-59.442547,42,Cargo
513,35.262844,-59.44768,28,Cargo
1025,35.26263,-59.45459,14,Tanker
1531,35.262936,-59.44559,26,Cargo
502,35.263065,-59.45119,7,Cargo
179,35.26358,-59.447582,21,Cargo
663,35.26305,-59.45534,29,Tanker
1542,35.26267,-59.45344,7,Container
1423,35.26457,-59.451466,25,Cargo
813,35.263397,-59.450245,81,Tanker
1191,35.263752,-59.44791,28,Cargo
1248,35.262966,-59.45464,2,Cargo
803,35.26495,-59.45206,24,Cargo
146,35.264706,-59.44969,13,Cargo
890,35.266468,-59.455276,65,Cargo
372,35.265488,-59.445187,31,Cargo
1073,35.271954,-59.42333,83,Cargo
1334,35.262657,-59.453827,24,Tanker
1243,35.265057,-59.45058,14,Cargo
268,35.26277,-59.455677,20,Tanker
880,35.263943,-59.45052,80,Tanker
1079,35.266933,-59.42751,73,Cargo
675,35.26279,-59.449688,28,Cargo
159,35.26451,-59.451614,10,Cargo
486,35.26289,-59.455242,1,Cargo
232,35.269165,-59.443226,43,Cargo
328,35.26276,-59.45429,4,Container
730,35.264744,-59.446964,39,Cargo
41,35.26726,-59.459614,27,Cargo
599,35.265987,-59.44193,71,Cargo
1455,35.277428,-59.434017,98,Cargo
952,35.26605,-59.442883,42,Cargo
589,35.268955,-59.43272,62,Cargo
1332,35.271652,-59.43993,73,Cargo
1571,35.26296,-59.446793,37,Cargo
285,35.26285,-59.454082,3,Cargo
422,35.263683,-59.426144,78,Cargo
701,35.26276,-59.450027,15,Cargo
1468,35.26292,-59.4547,2,Cargo
1563,35.262608,-59.45546,0,Container
919,35.264664,-59.453094,19,Cargo
92,35.26291,-59.453995,5,Container
977,35.262745,-59.450436,14,Container
1032,35.26675,-59.44755,41,Cargo
520,35.265347,-59.457535,44,Cargo
1597,35.262714,-59.455204,6,Tanker
762,35.26488,-59.45,20,Cargo
614,35.262592,-59.45532,0,Cargo
317,35.263638,-59.424847,80,Container
111,35.26897,-59.433548,53,Cargo
688,35.263615,-59.45357,35,Tanker
1193,35.263126,-59.45329,38,Tanker
1376,35.26277,-59.452534,5,Cargo
1446,35.267685,-59.42075,77,Container
501,35.264313,-59.44952,95,Tanker
857,35.26272,-59.454433,14,Tanker
985,35.26431,-59.451324,8,Cargo
1364,35.265255,-59.455017,50,Cargo
1526,35.262844,-59.45383,27,Tanker
702,35.263268,-59.453907,4,Cargo
779,35.263638,-59.456455,16,Cargo
665,35.264236,-59.45522,36,Cargo
31,35.263134,-59.452168,10,Cargo
1062,35.262817,-59.454884,10,Tanker
1332,35.26813,-59.44708,40,Cargo
1208,35.26388,-59.443836,28,Cargo
765,35.263744,-59.44652,21,Cargo
680,35.263214,-59.453075,37,Tanker
794,35.26758,-59.447773,21,Cargo
1471,35.26535,-59.4463,30,Cargo
983,35.2674,-59.44887,20,Cargo
735,35.263138,-59.453373,9,Cargo
269,35.264618,-59.45154,72,Tanker
975,35.262737,-59.452435,13,Tanker
425,35.262806,-59.454517,4,Cargo
1232,35.270084,-59.444427,55,Cargo
215,35.268597,-59.4583,50,Cargo
1391,35.2636,-59.45396,22,Cargo
1476,35.274456,-59.432415,55,Cargo
1586,35.26381,-59.42406,72,Cargo
1481,35.269634,-59.44283,44,Cargo
876,35.262943,-59.444897,25,Cargo
179,35.2662,-59.430897,61,Cargo
463,35.26302,-59.454636,16,Cargo
1535,35.26549,-59.44388,53,Container
1008,35.26279,-59.450054,16,Cargo
101,35.262783,-59.450684,71,Tanker
539,35.26384,-59.447323,37,Container
348,35.263065,-59.454803,15,Tanker
1019,35.263615,-59.448948,23,Cargo
1023,35.26311,-59.453007,6,Cargo
1412,35.264362,-59.452854,14,Cargo
909,35.26311,-59.44106,65,Cargo
1017,35.26338,-59.450745,8,Cargo
125,35.263157,-59.45528,5,Cargo
299,35.26826,-59.44389,65,Container
1431,35.26749,-59.439087,42,Cargo
178,35.270947,-59.441742,39,Tanker
480,35.263687,-59.4505,22,Cargo
73,35.274197,-59.4346,83,Cargo
75,35.262745,-59.45463,2,Cargo
390,35.263508,-59.452824,43,Tanker
209,35.264324,-59.455017,39,Tanker
353,35.263725,-59.446762,17,Cargo
1458,35.263226,-59.440094,49,Container
838,35.26897,-59.434265,70,Cargo
501,35.263004,-59.453842,26,Tanker
1183,35.270035,-59.425648,78,Cargo
1192,35.262287,-59.455402,7,Cargo
1200,35.262615,-59.45485,11,Tanker
1592,35.262646,-59.455048,6,Tanker
803,35.26311,-59.45491,4,Cargo
1015,35.27264,-59.437237,47,Cargo
1070,35.262802,-59.45,82,Tanker
251,35.269703,-59.442852,71,Cargo
1535,35.2637,-59.450695,23,Container
1144,35.266586,-59.443066,31,Cargo
760,35.263012,-59.45497,11,Tanker
1549,35.28075,-59.426403,83,Cargo
586,35.275997,-59.43033,81,Cargo
265,35.266876,-59.447224,38,Cargo
840,35.264587,-59.44885,32,Tanker
1413,35.265438,-59.454945,51,Cargo
1209,35.26621,-59.452698,31,Cargo
814,35.26769,-59.43437,44,Cargo
162,35.264416,-59.44231,56,Container
668,35.262665,-59.455765,1,Cargo
587,35.26533,-59.454056,31,Cargo
1073,35.26977,-59.430378,63,Cargo
981,35.26623,-59.429413,85,Container
1386,35.263165,-59.45041,22,Cargo
992,35.26476,-59.4518,73,Tanker
1399,35.263664,-59.451904,17,Cargo
525,35.262768,-59.455135,1,Cargo
141,35.26763,-59.43791,65,Cargo
1200,35.262688,-59.452988,42,Tanker
1323,35.264164,-59.446133,29,Container
366,35.262913,-59.4538,30,Tanker
1553,35.26761,-59.447918,53,Cargo
364,35.26282,-59.453716,7,Container
229,35.263996,-59.45105,13,Cargo
1527,35.26457,-59.452286,57,Tanker
1391,35.264347,-59.454605,26,Cargo
1147,35.263844,-59.454426,8,Cargo
634,35.270046,-59.44148,38,Cargo
645,35.264275,-59.454037,21,Cargo
278,35.26291,-59.45386,26,Tanker
1183,35.26779,-59.4346,56,Cargo
866,35.266895,-59.449276,44,Cargo
1183,35.267635,-59.436584,52,Cargo
1568,35.278484,-59.45404,89,Cargo
665,35.268597,-59.454163,79,Cargo
86,35.26283,-59.447117,19,Cargo
1073,35.2633,-59.453674,5,Cargo
65,35.26515,-59.438847,35,Cargo
1491,35.26398,-59.420258,80,Cargo
177,35.26355,-59.42461,64,Cargo
952,35.264317,-59.449173,18,Cargo
741,35.26459,-59.45579,28,Cargo
1204,35.262867,-59.454437,3,Cargo
621,35.26366,-59.452015,7,Cargo
1211,35.26514,-59.446915,32,Container
87,35.262905,-59.44551,33,Cargo
178,35.280262,-59.424175,88,Tanker
1514,35.264263,-59.452488,11,Cargo
343,35.262775,-59.45604,13,Cargo
275,35.26886,-59.45552,42,Cargo
178,35.27187,-59.439026,45,Tanker
284,35.264538,-59.45162,68,Tanker
977,35.263298,-59.436066,64,Container
1021,35.269238,-59.444473,29,Cargo
1086,35.26331,-59.43459,96,Container
910,35.262913,-59.454334,18,Tanker
1100,35.267437,-59.42111,72,Cargo
1116,35.263058,-59.45576,0,Cargo
182,35.263103,-59.437817,58,Cargo
1241,35.262432,-59.454548,11,Cargo
862,35.26565,-59.449673,31,Cargo
1171,35.26299,-59.455658,4,Cargo
340,35.26856,-59.45268,40,Cargo
1165,35.263138,-59.454304,22,Tanker
1450,35.26265,-59.454544,3,Container
146,35.273846,-59.420155,76,Cargo
1357,35.2629,-59.446735,39,Cargo
229,35.264496,-59.45,18,Cargo
294,35.264614,-59.45516,22,Cargo
909,35.262653,-59.45383,9,Cargo
688,35.262745,-59.45531,5,Tanker
32,35.263004,-59.45233,45,Tanker
1503,35.27509,-59.431957,77,Cargo
968,35.26341,-59.451996,55,Tanker
542,35.266468,-59.45374,34,Cargo
275,35.26573,-59.45753,23,Cargo
237,35.26714,-59.44084,48,Cargo
27,35.263187,-59.45589,6,Cargo
399,35.268284,-59.454174,65,Cargo
441,35.267544,-59.45463,68,Cargo
590,35.262714,-59.454815,11,Tanker
357,35.267025,-59.447132,39,Cargo
1255,35.26289,-59.45444,3,Cargo
1511,35.266193,-59.4428,27,Cargo
558,35.26917,-59.441784,42,Cargo
603,35.26328,-59.45545,38,Cargo
1040,35.263077,-59.455006,3,Cargo
77,35.262737,-59.451645,57,Tanker
1169,35.265434,-59.45041,30,Cargo
598,35.26318,-59.440216,74,Container
437,35.26515,-59.445618,22,Cargo
1014,35.262794,-59.450573,10,Cargo
350,35.263157,-59.439655,39,Cargo
32,35.26269,-59.454975,8,Tanker
1055,35.263264,-59.453125,38,Tanker
1454,35.26332,-59.437763,57,Cargo
274,35.26973,-59.42895,59,Cargo
600,35.262913,-59.453827,4,Cargo
1306,35.26507,-59.456028,63,Cargo
1239,35.262707,-59.454914,9,Tanker
70,35.26845,-59.44499,61,Cargo
606,35.26358,-59.427166,77,Cargo
1366,35.262897,-59.454464,4,Cargo
503,35.26259,-59.455475,1,Tanker
1481,35.27158,-59.436554,61,Cargo
762,35.266087,-59.44862,27,Cargo
102,35.262707,-59.455524,0,Cargo
1252,35.26456,-59.45148,21,Cargo
1425,35.26279,-59.45357,7,Container
165,35.26341,-59.454254,24,Tanker
1169,35.26667,-59.447186,45,Cargo
932,35.26388,-59.421078,63,Cargo
1504,35.265507,-59.44871,70,Cargo
1389,35.263836,-59.456024,77,Tanker
557,35.26298,-59.445038,32,Cargo
776,35.262897,-59.455822,2,Cargo
909,35.262836,-59.448944,29,Cargo
532,35.263073,-59.454052,5,Cargo
422,35.263615,-59.427658,72,Cargo
38,35.262737,-59.452023,13,Cargo
1022,35.262913,-59.453403,35,Tanker
1447,35.26354,-59.42654,94,Container
288,35.26474,-59.441303,55,Cargo
1512,35.264027,-59.44478,57,Tanker
185,35.265244,-59.45096,18,Cargo
377,35.268173,-59.43706,44,Cargo
590,35.262737,-59.454662,13,Tanker
1032,35.264103,-59.452755,16,Cargo
693,35.263546,-59.451862,16,Cargo
898,35.265568,-59.433765,81,Container
1159,35.26269,-59.45287,13,Container
1189,35.26302,-59.452473,46,Tanker
1187,35.265083,-59.445587,35,Cargo
650,35.26457,-59.451107,11,Cargo
50,35.263668,-59.45384,5,Cargo
1596,35.262604,-59.45508,7,Tanker
974,35.26532,-59.45076,91,Tanker
541,35.264072,-59.443954,22,Cargo
5,35.262592,-59.455547,0,Tanker
239,35.26264,-59.454433,15,Tanker
977,35.263256,-59.437153,60,Container
1456,35.270813,-59.44246,74,Cargo
1576,35.265,-59.44594,25,Cargo
1596,35.26267,-59.453,36,Tanker
184,35.264065,-59.455887,59,Tanker
293,35.2673,-59.42247,88,Cargo
460,35.263165,-59.455048,1,Cargo
1388,35.2628,-59.455006,9,Tanker
84,35.265717,-59.44368,32,Cargo
929,35.263535,-59.45369,5,Cargo
825,35.26266,-59.455627,2,Tanker
1403,35.26279,-59.455475,0,Cargo
91,35.262814,-59.449997,82,Tanker
764,35.267807,-59.452282,71,Cargo
1573,35.264294,-59.450268,17,Cargo
196,35.267742,-59.440258,39,Cargo
540,35.26283,-59.448338,22,Cargo
959,35.26331,-59.454014,8,Container
456,35.262646,-59.454773,4,Tanker
1073,35.272266,-59.422222,87,Cargo
399,35.26464,-59.455444,26,Cargo
209,35.26484,-59.455627,54,Tanker
1300,35.26334,-59.4328,44,Cargo
524,35.264286,-59.44939,90,Tanker
822,35.262604,-59.45496,3,Cargo
240,35.262684,-59.45531,1,Cargo
382,35.265934,-59.44985,29,Tanker
828,35.262653,-59.455338,2,Tanker
1197,35.271305,-59.436993,74,Cargo
1265,35.26774,-59.434696,45,Cargo
1063,35.264812,-59.456635,6,Cargo
183,35.26463,-59.44542,23,Cargo
626,35.263,-59.453304,35,Tanker
1470,35.26396,-59.45612,14,Cargo
586,35.265484,-59.45163,11,Cargo
685,35.26646,-59.439728,44,Cargo
492,35.262913,-59.45344,12,Cargo
706,35.26265,-59.45404,23,Tanker
91,35.26275,-59.45162,58,Tanker
572,35.272247,-59.416626,98,Cargo
148,35.265614,-59.444958,55,Tanker
1446,35.265316,-59.436787,41,Container
1542,35.26281,-59.449356,18,Container
143,35.281696,-59.424137,98,Cargo
611,35.263153,-59.453873,3,Cargo
502,35.263584,-59.44753,18,Cargo
1291,35.2637,-59.454327,5,Cargo
1142,35.26406,-59.446293,47,Container
317,35.2637,-59.421886,89,Container
1263,35.262848,-59.453587,5,Cargo
870,35.26752,-59.424286,68,Cargo
377,35.266315,-59.444714,28,Cargo
1598,35.26268,-59.45541,0,Cargo
685,35.265244,-59.444412,27,Cargo
1022,35.262924,-59.453266,37,Tanker
1029,35.263515,-59.451797,15,Cargo
1188,35.265438,-59.45677,25,Cargo
19,35.26607,-59.454514,69,Cargo
987,35.26329,-59.449993,13,Cargo
227,35.26291,-59.452618,6,Cargo
900,35.270054,-59.441975,53,Cargo
1586,35.26318,-59.438324,42,Cargo
598,35.262882,-59.448353,35,Container
536,35.264553,-59.451572,13,Cargo
73,35.26895,-59.44444,44,Cargo
33,35.263214,-59.437016,47,Cargo
821,35.263683,-59.45296,11,Container
382,35.26778,-59.44534,47,Tanker
1252,35.265064,-59.45023,26,Cargo
688,35.262615,-59.455578,0,Tanker
1333,35.263355,-59.45032,16,Container
1493,35.263855,-59.450226,13,Cargo
744,35.26291,-59.45366,9,Cargo
508,35.262806,-59.45383,25,Tanker
1543,35.265614,-59.435818,63,Cargo
79,35.26618,-59.446148,29,Cargo
353,35.266403,-59.4236,62,Cargo
1382,35.265957,-59.453754,38,Cargo
1382,35.26797,-59.452038,67,Cargo
25,35.268215,-59.44678,22,Cargo
355,35.26581,-59.44798,22,Cargo
262,35.263638,-59.452557,9,Tanker
203,35.26267,-59.455463,2,Tanker
263,35.269886,-59.441166,33,Cargo
385,35.26974,-59.438812,47,Cargo
1458,35.263157,-59.441784,44,Container
1264,35.26533,-59.450397,28,Cargo
656,35.269085,-59.4324,84,Cargo
592,35.262817,-59.45107,19,Cargo
1092,35.26291,-59.45448,16,Tanker
530,35.263897,-59.45164,19,Tanker
186,35.263622,-59.447407,31,Cargo
311,35.26364,-59.42581,63,Cargo
977,35.262695,-59.45226,9,Container
1013,35.265182,-59.451202,10,Cargo
613,35.26293,-59.454327,16,Tanker
52,35.263523,-59.452175,20,Container
590,35.26315,-59.45164,57,Tanker
201,35.26376,-59.447174,23,Cargo
275,35.26632,-59.45735,30,Cargo
594,35.274307,-59.432835,68,Cargo
299,35.263226,-59.453632,9,Container
890,35.266376,-59.454906,63,Cargo
166,35.26388,-59.456264,18,Cargo
1125,35.264034,-59.442505,43,Cargo
1028,35.26265,-59.45415,3,Cargo
1170,35.26264,-59.454037,4,Cargo
1079,35.262707,-59.45494,1,Cargo
1342,35.26331,-59.45232,5,Cargo
252,35.262608,-59.455486,2,Tanker
622,35.262608,-59.455475,0,Container
608,35.262653,-59.455276,0,Cargo
62,35.263515,-59.453808,13,Cargo
572,35.268673,-59.432255,54,Cargo
1021,35.265175,-59.45277,9,Cargo
1503,35.266216,-59.4481,25,Cargo
1480,35.26493,-59.45113,26,Cargo
342,35.26298,-59.45575,17,Tanker
877,35.26309,-59.453995,6,Cargo
615,35.264004,-59.44658,21,Cargo
1542,35.262615,-59.455006,2,Container
697,35.26218,-59.453472,19,Cargo
755,35.263622,-59.45427,6,Cargo
461,35.26775,-59.41693,80,Cargo
353,35.26399,-59.44495,21,Cargo
314,35.26681,-59.4467,50,Cargo
917,35.269196,-59.435047,66,Cargo
875,35.267246,-59.424564,83,Cargo
484,35.265263,-59.44702,19,Cargo
1550,35.262623,-59.455593,0,Tanker
889,35.26427,-59.444,18,Cargo
342,35.26303,-59.455673,20,Tanker
656,35.264683,-59.4491,23,Cargo
1447,35.262997,-59.442257,40,Container
385,35.264256,-59.45006,14,Cargo
1126,35.263668,-59.45162,59,Tanker
385,35.26619,-59.44632,25,Cargo
741,35.26504,-59.45551,45,Cargo
158,35.262634,-59.45342,3,Cargo
1147,35.26936,-59.446,56,Cargo
1126,35.263454,-59.45248,44,Tanker
456,35.262844,-59.44939,35,Tanker
1407,35.263412,-59.45432,25,Tanker
575,35.263027,-59.453476,6,Cargo
1154,35.265278,-59.45106,17,Cargo
1106,35.262905,-59.454517,4,Cargo
1152,35.267994,-59.447292,39,Cargo
355,35.278812,-59.42583,92,Cargo
762,35.269817,-59.440258,59,Cargo
1306,35.262325,-59.454998,4,Cargo
1277,35.265667,-59.455257,39,Cargo
1315,35.26404,-59.446133,30,Cargo
540,35.262722,-59.452053,11,Cargo
654,35.26295,-59.44655,40,Container
873,35.263187,-59.455303,23,Tanker
1395,35.26267,-59.45357,5,Cargo
920,35.263103,-59.45236,5,Cargo
96,35.26274,-59.45409,2,Cargo
884,35.26331,-59.450626,24,Cargo
1147,35.271236,-59.442074,78,Cargo
1292,35.26298,-59.45512,10,Tanker
894,35.263996,-59.444622,25,Cargo
490,35.263275,-59.457,8,Cargo
